name,address,latitude,longitude,placeId,types,phone,website,rating,reviewCount,businessStatus,openingHours,source,query,city,createdAt,updatedAt,reviews,reviewSummary,hours,originalPhone,originalWebsite,enrichedPhones,enrichedWebsites,enrichedEmails,enrichedSocial,enrichedHours,enrichmentSources,enrichmentConfidence,enrichmentDate
ETS SODOFA,"2138, Abomey, Benin",7.177466399999999,2.0250869,ChIJO8ijmCUbJRARiOvp--BzvH4,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:37.216Z
Nahum,"529G+V94, Abomey, Benin",7.1696414,2.0258945,ChIJQ4V61w4dJRARnmtfsep8clE,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:38.428Z
Akassato,"Abomey Calavi, Benin",6.4502962,2.3468072,ChIJqYCbQbOpJBARZtNv-mMOqKI,real_estate_agency;point_of_interest;establishment,,,3.8,84,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:40.869Z
Houefa Service Immobilier Bénin,"F82W+4P8, Calavi , acconville, Abomey Calavi, Benin",6.450289499999999,2.3468153,ChIJTTezWgipJBAR6qrm0AeY6EU,real_estate_agency;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:41.946Z
GROUPE YAHMAFOC IMMOBILIER,"F9F3+7WM, Unnamed Road, Abomey Calavi, Benin",6.4731992,2.3548018,ChIJueZo4wapJBARlXZYUaKbsgw,real_estate_agency;point_of_interest;establishment,,,4.6,5,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:44.692Z
LOGEMENTBENIN,"RNIE2, Abomey Calavi, Benin",6.4366979,2.3523318,ChIJO-nm5HWpJBARmpTTNnp5PGA,real_estate_agency;point_of_interest;establishment,,,4.5,6,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:45.092Z
Djedjelaye immo,"Abomey Calavi, Benin",6.4502929,2.3468165,ChIJ09hfhYGpJBARZ1vxOMnhtYg,real_estate_agency;point_of_interest;establishment,,,4.7,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:48.111Z
Abomey,"52H7+XMJ, Unnamed Road, Abomey, Benin",7.1799633,2.0141323,ChIJObuPcdsbJRARsB3o0cylESQ,point_of_interest;establishment,,,4.3,19,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:48.602Z
Cogesim Groupe,"Abomey, Benin",7.1855217,1.9979906,ChIJV4W1qM0bJRAR2cFExm9p_vw,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:48.970Z
GESCIA-BENIN Sarl (Agence Calavi),"F9H5+C2J, Abomey Calavi, Benin",6.4785587,2.3575143,ChIJITqLTQCpJBARok9ZaSh_nPY,real_estate_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:52.306Z
FORLAKE Immobilier,"C83R+QJP Carrefour IITA, Abomey Calavi, Benin",6.404460299999999,2.3415496,ChIJ4622Iz2pJBARsmw4_mIfh2Y,real_estate_agency;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:53.334Z
GRC IMMOBILIER CALAVI,"1451, Abomey Calavi, Benin",6.4502938,2.3468167,ChIJYxojtEapJBARCPb8uwdabbg,real_estate_agency;point_of_interest;establishment,,,4.8,4,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:54.042Z
xwedagbe,"Bénin/Atlantique, Abomey Calavi, Benin",6.4502929,2.3468164,ChIJ57tGL7ipJBARKe7nJxBW4nw,travel_agency;real_estate_agency;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:54.410Z
Cabinet CEFOP IMMOBILIER,"Arrondissement 2 Bohicon-Honmèho, Benin",7.1825253,2.0250042,ChIJhbqNaFobJRARZsLe66XItDY,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:54.768Z
Phénix immo service,"Bp2300, Abomey Calavi, Benin",6.442971399999999,2.3524175,ChIJkwJLdCSpJBAR8O6BRV9Ryjk,real_estate_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:55.023Z
Bon Avenir center,"BP 926, Abomey Calavi, Benin",6.4904774,2.3231606,ChIJN2-o_v-vJBAR1uOjdma0cGg,real_estate_agency;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:42:58.179Z
PEKIN SARL,"F8JX+X68, Unnamed Rd, Abomey Calavi, Benin",6.4824063,2.3480902,ChIJN0klICypJBARd1FF8fyDWos,real_estate_agency;point_of_interest;establishment,,,3.1,8,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:00.335Z
Chez toi services,"229, Abomey Calavi, Benin",6.402469099999999,2.3425827,ChIJE2z71SpXIxAR_SIe8Ip-BRo,real_estate_agency;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:01.801Z
Maison Mahamat à Abomey,"529G+V94, Abomey, Benin",7.1697679,2.0270469,ChIJWT5gSAAdJRARpCkV7HmwXJc,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:02.185Z
Afrique Cité Bénin Services,"C858+4HQ 05BP, Abomey Calavi, Benin",6.4078311,2.3164743,ChIJ3e7SLG-pJBARebOZms1X_Kk,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:05.262Z
HOUSE SERVICE IMMOBILIER,"229, Abomey Calavi, Benin",6.4534969,2.3407647,ChIJhTHd0WKpJBARHOYuEvuvB88,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:06.007Z
ALLSECTOR GROUP SARL,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJ2XXHWAAZJRAR1hdSAFZZ5MM,real_estate_agency;point_of_interest;establishment,,,4.7,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:07.178Z
Djrgbé,"5XPX+654, Abomey, Benin",7.1855,1.9979,ChIJM82CXEAbJRARkcqcy5_uxSU,point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:07.863Z
Espace immo topo,"229, https://maps.google.com/?q=6.537480,2.345511, Abomey Calavi, Benin",6.5374959,2.3454327,ChIJoeYTh6CvJBAR9WJRK_rzFvw,real_estate_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:10.513Z
Maison TCHADE - ADAGBE de Toïzanlin,"52V5+6XX, Road, Abomey, Benin",7.192122899999999,2.0108793,ChIJ6e0LdQAbJRAR1sLRJZdUiG4,point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:10.852Z
CONFIJAH IMMOBILIER SARL,"F9J4+QVH, Abomey Calavi, Benin",6.4822567,2.3576657,ChIJ86fTGwCpJBAR3MbrMOkhHBw,real_estate_agency;point_of_interest;establishment,,,4,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:11.556Z
WANU OFFICE,"475, Abomey Calavi, Benin",6.4502938,2.3468167,ChIJ8zE2mvqpJBARPTzJ-ii3Y7Y,real_estate_agency;park;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:12.897Z
Maison FELIHO EUGÈNE,"5XPG+PF, Abomey, Benin",7.186861800000001,1.9761886,ChIJ3wFNaowFJRARzhZKL1GPjD8,point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:17.051Z
FIFASSO GROUPE,"Bénin Adresse Physique: Quartier Soglogon, en face du château d'eau à côté de Gozém, Adresse Postale: 02BP:1652 Cotonou, Bohicon, Benin",7.1796403,2.0291236,ChIJswxcMEvznwQRJEMgVhcfkoI,real_estate_agency;general_contractor;food;point_of_interest;establishment,,,5,4,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:17.547Z
Résidences Fignonhou,"C8W7+MMF, Abomey Calavi, Benin",6.447116800000001,2.3141683,ChIJSQdBMwCpJBARXfPuMRFwKy8,real_estate_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:18.021Z
Agence Immobilière BENIN HOUSE,"1er pont / Maison : ADISSO, Îlot 3827, Cotonou, Benin",6.383711,2.364088,ChIJ1zN72uBXIxAReoSTx6psiXw,real_estate_agency;travel_agency;finance;point_of_interest;establishment,,,4.8,47,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:18.848Z
Azali,"5XPX+654, Abomey, Benin",7.185501899999999,1.9979443,ChIJ9Q1yt0QbJRAR0IljsXAoYug,point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:20.545Z
Hounli,"5XHV+RH2, Abomey, Benin",7.1794513,1.9940923,ChIJL7mLSQAbJRAR9bhXH2EhNpY,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:22.772Z
Occaz Benin,"F974+7F6, Route Arconville, Après SBEE Ab-Calavi Abomoey, Abomey Calavi, Benin",6.463170799999999,2.3561494,ChIJH5y1h9-pJBARqMWYS1VDwVE,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:23.142Z
S.K Estate,"5XPX+654, Abomey, Benin",7.185501899999999,1.9979443,ChIJL7UVa4cbJRAR8NHMHOePqZ8,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:23.673Z
FRI TOPO IMMOBILIER GROUP SARL,"229, Abomey Calavi, Benin",6.4576499,2.3240353,ChIJSSb15pmpJBARfX5-LVclbqI,local_government_office;real_estate_agency;point_of_interest;establishment,,https://gmail.com,5,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,https://gmail.com,,https://gmail.com,fritopoimmogroupsarl@gmail.com,{},,openstreetmap,35,2025-09-26T19:43:24.073Z
IMMO BUILD COMPANY,"433, Abomey Calavi, Benin",6.4052459,2.3209032,ChIJkbJOZ1SpJBARao_3nRNM2ak,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:24.465Z
Maison du Pasteur,"52W7+66M, Abomey, Benin",7.195578900000001,2.0130321,ChIJz5X-1bMbJRARFzivr2di1rQ,point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:26.940Z
Godson Services Immobilier,"Abomey-Calavi, Rte de Maria Gléta, Abomey Calavi, Benin",6.416810799999999,2.302771,ChIJT5sivWipJBARmFzbwNh2_Ok,finance;point_of_interest;establishment,,,4.7,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:33.221Z
Sic Bénin Immobilier Agence de Bohicon,"53HC+VHW, Bohicon, Benin",7.179734700000001,2.071453,ChIJYSBdsjAZJRARfQErNx3TBmQ,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:33.877Z
LACASA,"89, Abomey Calavi, Benin",6.456295,2.2778264,ChIJ-Ri6Q3inJBARY1iY9BwMFR0,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:34.247Z
RSI SARL,"Immeuble à côté de la Station Ewell Calavi Kpota, Benin",6.4508386,2.3457569,ChIJF1MvGKBVIxARVh3TGy80BCw,real_estate_agency;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:34.552Z
SKYES HOUSE,"Abomey Calavi, Benin",6.438376300000001,2.3445676,ChIJKeLLDTKpJBARCnJmkYLy7Zk,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:37.579Z
AGENCE IMMOBILIERE CP IMMO,"229, Bohicon, Benin",7.178840200000001,2.0497097,ChIJJyVeAgAbJRARftfSM3TTfhc,real_estate_agency;point_of_interest;establishment,,,2,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:37.888Z
Maison Pastorale de l'EAB,"52V6+WQ7, Abomey, Benin",7.1948277,2.0118831,ChIJD5kxF8kbJRARO9ph2lscJXk,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:38.589Z
Résidence AGONKAN,"5X7V+JG, Abomey, Benin",7.164039199999999,1.9937528,ChIJ00v86iIdJRAROg_L2i1tqHE,point_of_interest;establishment,,,3.7,3,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:38.883Z
Fifa Immobilier Service,"01B 0000, Abomey Calavi, Benin",6.4502938,2.3468167,ChIJf_i48oCpJBAR3IGpNVHwglU,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:44.290Z
Grâce Immobilier et Services,"F82W+4P8 Derrire IITA, Abomey Calavi, Benin",6.4502929,2.3468165,ChIJ_b8XG-SpJBARliQOhBGV5yE,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:44.787Z
Maison WEGBE MATHIAS,"5XPX+654, Abomey, Benin",7.185501899999999,1.9979443,ChIJOaOfpIwbJRARf9vBscodGCI,point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:45.399Z
GESCIA-BENIN AGENCE BOHICON,"534G+85M JNP, CARREFOUR DAKO EN FACE STATION, Bohicon, Benin",7.1558345,2.0754102,ChIJ51lYndYZJRAR8UvLPMNVB1k,finance;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:45.749Z
ADOUNI IMMO SERVICES,"08 Abomey calavi, Benin",6.4074002,2.2528501,ChIJRQ5j_NCnJBARt-IWNxzn9_A,real_estate_agency;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:49.176Z
West Coast Property,"Les Cocotiers, Route de l'aeroport, Lot N°643, Cotonou, Benin",6.3546396,2.3920958,ChIJtTufeDFUIxARMEKB2bnvSVg,real_estate_agency;point_of_interest;establishment,,,3.7,15,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:49.916Z
Maison Abomey,"52M5+83M, Abomey, Benin",7.182521800000001,2.0075938,ChIJowCqRwAbJRAR-YaPWyGJaWA,point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:50.937Z
Résidence HANGBÉ,"5X8M+WH4, Abomey, Benin",7.168379799999999,1.9848578,ChIJp_RqBAADJRARAoXp68l11vM,point_of_interest;establishment,,,3,1,OPERATIONAL,,google_places,real estate agency,Abomey,2025-06-14T22:06:15.630Z,2025-06-14T22:06:15.630Z,,,,,,,,,{},,,0,2025-09-26T19:43:51.391Z
Les Plats De Anna,"Abomey Calavi, Benin",6.4529874,2.3278377,ChIJe7Q3huapJBARZ9aGXV2pSrI,restaurant;food;point_of_interest;establishment,,,4.8,31,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:43:53.834Z
Chez Maman Beka,"RNIE4, Abomey, Benin",7.1840474,2.0106056,ChIJiePtTWQbJRARbinbo5f1_g4,restaurant;food;point_of_interest;establishment,+22994548658,,4,23,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,+22994548658,,+22994548658,,,{},,openstreetmap,30,2025-09-26T19:43:55.809Z
New Land Lounge Bar - Restaurant,"2ème rue à droite, Rte de Maria Gléta, Abomey Calavi, Benin",6.4237855,2.3193203,ChIJO0HRr9WpJBARlZqX1rSMorI,restaurant;food;point_of_interest;establishment,+22991279696,,3.8,121,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,Mo-Su 07:00-02:00,+22991279696,,+22991279696;+22991273636,,,{},Mo-Su 07:00-02:00,openstreetmap,50,2025-09-26T19:43:56.148Z
Bar restaurant Tohoma,"5X9V+J6G, Abomey, Benin",7.1690561,1.9931102,ChIJfbg_fi4dJRAR3upA65okoD0,bar;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:43:56.516Z
JN Restaurant Epicerie Fine,"Bidossessi, Abomey Calavi, Benin",6.4347403,2.3456647,ChIJ3zwOLAapJBAR21iY1_oWLiQ,restaurant;food;point_of_interest;store;establishment,,,4.6,56,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:43:57.223Z
Restaurant De Chez Nous,"Abomey Calavi, Benin",6.4446777,2.3515646,ChIJi1g0YJOpJBAR_xRI3FwujFc,restaurant;food;point_of_interest;establishment,,,4.7,31,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:00.471Z
Bar Restaurant New City,"66650963, 09 BP 2480, Abomey, Benin",7.1847109,2.0077258,ChIJ-3J8Xj4bJRARwa5hxiXgsYI,restaurant;food;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:01.834Z
LE SKY BAR RESTAURANT,"RNIE2, Bohicon, Benin",7.170151699999999,2.06685,ChIJc8dELM8fJRARa3Jk2lElFkQ,restaurant;food;point_of_interest;establishment,,,4.1,309,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:02.156Z
RESTAURANT PIZZA ROYAL ARCONVILLE,"villa 22, Arconville, Abomey Calavi, Benin",6.471824199999999,2.3552527,ChIJUZpNP12pJBAR0FilfxDwAxY,restaurant;food;point_of_interest;establishment,,,4.3,138,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:05.894Z
La Tendance Restaurant,"Abomey Calavi, Benin",6.4499344,2.320641,ChIJbb4zHIWpJBARm8vlJAPXGZ8,restaurant;food;point_of_interest;establishment,,,4.9,11,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:06.428Z
Festin des axovi (Panini express Bohicon),"5377+CC8, Bohicon, Benin",7.163481399999999,2.063593,ChIJrbtUKgAdJRARflcH_wt5KaU,restaurant;food;point_of_interest;establishment,,,4.9,8,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:06.767Z
Chez Ares,"C8RF+3HM, Unnamed Road, Abomey Calavi, Benin",6.4402157,2.3239162,ChIJ0eXwpkepJBARpz9-tahqaJI,restaurant;food;point_of_interest;establishment,,,4,275,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:07.458Z
Tasty Grills,"001, Abomey Calavi, Benin",6.450289499999999,2.3468153,ChIJmeNGmPKpJBAR2yq-WNqMNbk,restaurant;food;point_of_interest;establishment,,,4.6,26,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:09.406Z
Bar Restaurant Les casseroles de Jêro,"229, Abomey Calavi, Benin",6.4332483,2.3524195,ChIJLWn0KgCpJBAR48MWXwi8WPw,restaurant;food;point_of_interest;establishment,+22954764045,,5,1,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,+22954764045,,+22954764045;+22958263537,,,{},,openstreetmap,30,2025-09-26T19:44:13.096Z
Aux saveurs de margueritte,"5XPX+654, Abomey, Benin",7.1855024,1.997943,ChIJN99SQQAbJRARFr0eXbY3a2E,restaurant;food;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:13.486Z
Cafeteria La Racine,"RNIE2, Bohicon, Benin",7.180350300000001,2.0672772,ChIJZWkLU60ZJRAR3ydWgXaFKtc,restaurant;food;point_of_interest;establishment,,,3.9,342,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:14.506Z
RUTHFOOD,"C8JJ+G9R, Rte de Maria Gléta, Abomey Calavi, Benin",6.431357900000001,2.3309054,ChIJ1-jisVypJBAR-JI_HHmLAvw,restaurant;food;point_of_interest;establishment,,,3.7,20,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:14.827Z
Lotus Garden ( Bar Resto Cave à Vin ),"Abomey Calavi, Benin",6.3858527,2.3271419,ChIJA2hgV8tXIxAR6pajBmz13Hk,restaurant;food;point_of_interest;establishment,,,3.5,18,OPERATIONAL,,google_places,restaurant,Abomey,2025-06-14T22:05:02.353Z,2025-06-14T22:05:02.353Z,,,,,,,,,{},,,0,2025-09-26T19:44:16.951Z
